eventID ,occurrenceID , eventDate , eventTime ,decimalLatitude ,decimalLongitude ,habitat ,samplingProtocol ,scientificName ,taxonRank ,scientificNameID ,scientificNameAuthorship ,kingdom ,phylum ,class ,order ,family ,genus , measurementType , measurementUnit ,measurementValue
SKQ202412S-IC09,SKQ202412S-IC09-Plicifusus kroeyeri,8/15/2024,19:38:30,70.847303,-163.201897,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Plicifusus kroeyeri,Species,urn:lsid:marinespecies.org:taxname:491269,"Møller, 1842",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Plicifusus,abundance,Individuals per 1000 square meter,9.460114522
SKQ202412S-IC09,SKQ202412S-IC09-Psolus peronii,8/15/2024,19:38:30,70.847303,-163.201897,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Psolus peronii,Species,urn:lsid:marinespecies.org:taxname:529651,"Bell, 1883",Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Psolus,abundance,Individuals per 1000 square meter,28.38034357
SKQ202412S-IC09,SKQ202412S-IC09-Pteraster obscurus,8/15/2024,19:38:30,70.847303,-163.201897,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pteraster obscurus,Species,urn:lsid:marinespecies.org:taxname:124149,"Perrier, 1891",Animalia,Echinodermata,Asteroidea,Velatida,Pterasteridae,Pteraster,abundance,Individuals per 1000 square meter,9.460114522
SKQ202412S-IC09,SKQ202412S-IC09-Pyrulofusus,8/15/2024,19:38:30,70.847303,-163.201897,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pyrulofusus,Genus,urn:lsid:marinespecies.org:taxname:254377,"Mörch, 1869",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Pyrulofusus,abundance,Individuals per 1000 square meter,9.460114522
SKQ202412S-IC09,SKQ202412S-IC09-Sertularia robusta,8/15/2024,19:38:30,70.847303,-163.201897,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Sertularia robusta,Species,urn:lsid:marinespecies.org:taxname:117923,"Clark, 1877",Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Sertularia,abundance,Individuals per 1000 square meter,18.92022904
SKQ202412S-IC09,SKQ202412S-IC09-Solariella obscura,8/15/2024,19:38:30,70.847303,-163.201897,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Solariella obscura,Species,urn:lsid:marinespecies.org:taxname:141840,"Couthouy, 1838",Animalia,Mollusca,Gastropoda,Trochida,Solariellidae,Solariella,abundance,Individuals per 1000 square meter,104.0612597
SKQ202412S-IC09,SKQ202412S-IC09-Stomphia,8/15/2024,19:38:30,70.847303,-163.201897,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Stomphia,Genus,urn:lsid:marinespecies.org:taxname:100716,"Gosse, 1859",Animalia,Cnidaria,Hexacorallia,Actiniaria,Actinostolidae,Stomphia,abundance,Individuals per 1000 square meter,18.92022904
SKQ202412S-IC09,SKQ202412S-IC09-Styela rustica,8/15/2024,19:38:30,70.847303,-163.201897,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Styela rustica,Species,urn:lsid:marinespecies.org:taxname:103937,"Linnaeus, 1767",Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,abundance,Individuals per 1000 square meter,9.460114522
SKQ202412S-IC09,SKQ202412S-IC09-Synidotea,8/15/2024,19:38:30,70.847303,-163.201897,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Synidotea,Genus,urn:lsid:marinespecies.org:taxname:118456,"Harger, 1878",Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Synidotea,abundance,Individuals per 1000 square meter,56.76068713
SKQ202412S-IC09,SKQ202412S-IC09-Tachyrhynchus erosus,8/15/2024,19:38:30,70.847303,-163.201897,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Tachyrhynchus erosus,Species,urn:lsid:marinespecies.org:taxname:196391,"Couthouy, 1838",Animalia,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Turritellidae,Tachyrhynchus,abundance,Individuals per 1000 square meter,9.460114522
SKQ202412S-IC09,SKQ202412S-IC09-Trichotropis bicarinata,8/15/2024,19:38:30,70.847303,-163.201897,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Trichotropis bicarinata,Species,urn:lsid:marinespecies.org:taxname:160421,"G. B. Sowerby I, 1825",Animalia,Mollusca,Gastropoda,Littorinimorpha,Capulidae,Trichotropis,abundance,Individuals per 1000 square meter,9.460114522
SKQ202412S-IC09,SKQ202412S-IC09-Tubularia,8/15/2024,19:38:30,70.847303,-163.201897,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Tubularia,Genus,urn:lsid:marinespecies.org:taxname:117258,"Linnaeus, 1758",Animalia,Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,Tubularia,abundance,Individuals per 1000 square meter,18.92022904
SKQ202412S-IC07,SKQ202412S-IC07-Actiniaria,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Actiniaria,Order,urn:lsid:marinespecies.org:taxname:1360,"Hertwig, 1882",Animalia,Cnidaria,Hexacorallia,Actiniaria,n/a,n/a,abundance,Individuals per 1000 square meter,33.70726698
SKQ202412S-IC07,SKQ202412S-IC07-Anonyx,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Anonyx,Genus,urn:lsid:marinespecies.org:taxname:101592,"Krøyer, 1838",Animalia,Arthropoda,Malacostraca,Amphipoda,Uristidae,Anonyx,abundance,Individuals per 1000 square meter,5.185733381
SKQ202412S-IC07,SKQ202412S-IC07-Argis,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Argis,Genus,urn:lsid:marinespecies.org:taxname:107006,"Krøyer, 1843",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,abundance,Individuals per 1000 square meter,10.37146676
SKQ202412S-IC07,SKQ202412S-IC07-Aulacofusus brevicauda,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Aulacofusus brevicauda,Species,urn:lsid:marinespecies.org:taxname:490735,"Deshayes, 1832",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Aulacofusus,abundance,Individuals per 1000 square meter,2.592866691
SKQ202412S-IC07,SKQ202412S-IC07-Bathypolypus arcticus,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Bathypolypus arcticus,Species,urn:lsid:marinespecies.org:taxname:140596,"Prosch, 1849",Animalia,Mollusca,Cephalopoda,Octopoda,Bathypolypodidae,Bathypolypus,abundance,Individuals per 1000 square meter,2.592866691
SKQ202412S-IC07,SKQ202412S-IC07-Boreotrophon truncatus,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Boreotrophon truncatus,Species,urn:lsid:marinespecies.org:taxname:146733,"Strøm, 1768",Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Boreotrophon,abundance,Individuals per 1000 square meter,7.778600072
SKQ202412S-IC07,SKQ202412S-IC07-Brada villosa,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Bradabyssa villosa,Species,urn:lsid:marinespecies.org:taxname:1355594,"Rathke, 1843",Animalia,Annelida,Polychaeta,Terebellida,Flabelligeridae,Bradabyssa,abundance,Individuals per 1000 square meter,7.778600072
SKQ202412S-IC07,SKQ202412S-IC07-Bryozoa soft lobed,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Bryozoa soft lobed,Phylum,urn:lsid:marinespecies.org:taxname:146142,n/a,Animalia,Bryozoa,n/a,n/a,n/a,n/a,abundance,Individuals per 1000 square meter,n/a
SKQ202412S-IC07,SKQ202412S-IC07-Buccinum polare,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Buccinum polare,Species,urn:lsid:marinespecies.org:taxname:138873,"Gray, 1839",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,abundance,Individuals per 1000 square meter,25.92866691
SKQ202412S-IC07,SKQ202412S-IC07-Buccinum scalariforme,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Buccinum scalariforme,Species,urn:lsid:marinespecies.org:taxname:138875,"Møller, 1842",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,abundance,Individuals per 1000 square meter,15.55720014
SKQ202412S-IC07,SKQ202412S-IC07-Calycidoris geuntheri,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Calycidoris geuntheri,Species,urn:lsid:marinespecies.org:taxname:146756,"Abraham, 1876",Animalia,Mollusca,Gastropoda,Nudibranchia,Calycidorididae,Calycidoris,abundance,Individuals per 1000 square meter,5.185733381
SKQ202412S-IC07,SKQ202412S-IC07-Chionoecetes opilio,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Chionoecetes opilio,Species,urn:lsid:marinespecies.org:taxname:107315,"Fabricius, 1788",Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,abundance,Individuals per 1000 square meter,62.22880057
SKQ202412S-IC07,SKQ202412S-IC07-Colus pubescens,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Colus pubescens,Species,urn:lsid:marinespecies.org:taxname:160212,"A. E. Verrill, 1882",Animalia,Mollusca,Gastropoda,Neogastropoda,Colidae,Colus,abundance,Individuals per 1000 square meter,2.592866691
SKQ202412S-IC07,SKQ202412S-IC07-Crangon dalli,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Crangon dalli,Species,urn:lsid:marinespecies.org:taxname:254486,"Rathbun, 1902",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,abundance,Individuals per 1000 square meter,101.1218009
SKQ202412S-IC07,SKQ202412S-IC07-Cryptonatica affinis,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Cryptonatica affinis,Species,urn:lsid:marinespecies.org:taxname:140525,"Gmelin, 1791",Animalia,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Cryptonatica,abundance,Individuals per 1000 square meter,25.92866691
SKQ202412S-IC07,SKQ202412S-IC07-Eualus gaimardii ,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus gaimardii ,Species,urn:lsid:marinespecies.org:taxname:107504,"H. Milne Edwards, 1837",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,abundance,Individuals per 1000 square meter,101.1218009
SKQ202412S-IC07,SKQ202412S-IC07-Eualus macilentus,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus macilentus,Species,urn:lsid:marinespecies.org:taxname:158359,"Krøyer, 1841",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,abundance,Individuals per 1000 square meter,108.900401
SKQ202412S-IC07,SKQ202412S-IC07-Eualus,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus,Genus,urn:lsid:marinespecies.org:taxname:106986,"Thallwitz, 1891",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,abundance,Individuals per 1000 square meter,20.74293352
SKQ202412S-IC07,SKQ202412S-IC07-Euspira pallida,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Euspira pallida,Species,urn:lsid:marinespecies.org:taxname:140536,"Broderip & G. B. Sowerby I, 1829",Animalia,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,abundance,Individuals per 1000 square meter,18.15006683
SKQ202412S-IC07,SKQ202412S-IC07-Gattyana amondensi,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Gattyana amondensi,Species,urn:lsid:marinespecies.org:taxname:130748,"Malmgren, 1867",Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Gattyana,abundance,Individuals per 1000 square meter,5.185733381
SKQ202412S-IC07,SKQ202412S-IC07-Gattyana cirrhosa,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Gattyana cirrhosa,Species,urn:lsid:marinespecies.org:taxname:130749,"Pallas, 1766",Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Gattyana,abundance,Individuals per 1000 square meter,5.185733381
SKQ202412S-IC07,SKQ202412S-IC07-Gattyana ciliata,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Gattyana ciliata,Species,urn:lsid:marinespecies.org:taxname:254456,"Moore, 1902",Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Gattyana,abundance,Individuals per 1000 square meter,2.592866691
SKQ202412S-IC07,SKQ202412S-IC07-Gersemia rubiformis,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Gersemia rubiformis,Species,urn:lsid:marinespecies.org:taxname:156103,"Ehrenberg, 1834",Animalia,Cnidaria,Octocorallia,Malacalcyonacea,Alcyoniidae,Gersemia,abundance,Individuals per 1000 square meter,n/a
SKQ202412S-IC07,SKQ202412S-IC07-Hyas coarctatus,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Hyas coarctatus,Species,urn:lsid:marinespecies.org:taxname:107323,"Leach, 1815",Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,abundance,Individuals per 1000 square meter,12.96433345
SKQ202412S-IC07,SKQ202412S-IC07-Labidochirus splendescens,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Labidochirus splendescens,Species,urn:lsid:marinespecies.org:taxname:248348,"Owen, 1839",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Labidochirus,abundance,Individuals per 1000 square meter,2.592866691
SKQ202412S-IC07,SKQ202412S-IC07-Leptasterias groenlandica,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Leptasterias groenlandica,Species,urn:lsid:marinespecies.org:taxname:369176,"Steenstrup in Lutken, 1857",Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,abundance,Individuals per 1000 square meter,7.778600072
SKQ202412S-IC07,SKQ202412S-IC07-Lepeta,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Lepeta,Genus,urn:lsid:marinespecies.org:taxname:138111,"J. E. Gray, 1842",Animalia,Mollusca,Gastropoda,n/a,Lepetidae,Lepeta,abundance,Individuals per 1000 square meter,2.592866691
SKQ202412S-IC07,SKQ202412S-IC07-Margarites costalis,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Margarites costalis,Species,urn:lsid:marinespecies.org:taxname:141819,"A. Gould, 1841",Animalia,Mollusca,Gastropoda,Trochida,Margaritidae,Margarites,abundance,Individuals per 1000 square meter,7.778600072
SKQ202412S-IC07,SKQ202412S-IC07-Margarites helicinus,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Margarites helicinus,Species,urn:lsid:marinespecies.org:taxname:141821,"Phipps, 1774",Animalia,Mollusca,Gastropoda,Trochida,Margaritidae,Margarites,abundance,Individuals per 1000 square meter,2.592866691
SKQ202412S-IC07,SKQ202412S-IC07-Myriotrochus rinkii,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Myriotrochus rinkii,Species,urn:lsid:marinespecies.org:taxname:124446,"Steenstrup, 1851",Animalia,Echinodermata,Holothuroidea,Apodida,Myriotrochidae,Myriotrochus,abundance,Individuals per 1000 square meter,583.3950054
SKQ202412S-IC07,SKQ202412S-IC07-Nemertea,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Nemertea,Phylum,urn:lsid:marinespecies.org:taxname:152391,n/a,Animalia,Nemertea,n/a,n/a,n/a,n/a,abundance,Individuals per 1000 square meter,10.37146676
SKQ202412S-IC07,SKQ202412S-IC07-Neptunea heros,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Neptunea heros,Species,urn:lsid:marinespecies.org:taxname:254479,"J. E. Gray, 1850",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea,abundance,Individuals per 1000 square meter,18.15006683
SKQ202412S-IC07,SKQ202412S-IC07-Obesotoma,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Obesotoma,Genus,urn:lsid:marinespecies.org:taxname:137825,"Bartsch, 1941",Animalia,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Obesotoma,abundance,Individuals per 1000 square meter,15.55720014
SKQ202412S-IC07,SKQ202412S-IC07-Onchidiopsis,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Onchidiopsis,Genus,urn:lsid:marinespecies.org:taxname:138628,"Bergh, 1853",Animalia,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,Onchidiopsis,abundance,Individuals per 1000 square meter,2.592866691
SKQ202412S-IC07,SKQ202412S-IC07-Ophiura robusta,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Ophiura robusta,Species,urn:lsid:marinespecies.org:taxname:124933,"Ayres, 1852",Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura,abundance,Individuals per 1000 square meter,10.37146676
SKQ202412S-IC07,SKQ202412S-IC07-Ophiura sarsiii,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Ophiura sarsiii,Species,urn:lsid:marinespecies.org:taxname:124934,"Lütken, 1855",Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura,abundance,Individuals per 1000 square meter,4174.515372
SKQ202412S-IC07,SKQ202412S-IC07-Pagurus capillatus,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pagurus capillatus,Species,urn:lsid:marinespecies.org:taxname:254489,"Benedict, 1892",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,abundance,Individuals per 1000 square meter,5.185733381
SKQ202412S-IC07,SKQ202412S-IC07-Propebela nobilis,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Propebela nobilis,Species,urn:lsid:marinespecies.org:taxname:160450,"Møller, 1842",Animalia,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Propebela,abundance,Individuals per 1000 square meter,2.592866691
SKQ202412S-IC07,SKQ202412S-IC07-Solariella obscura,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Solariella obscura,Species,urn:lsid:marinespecies.org:taxname:141840,"Couthouy, 1838",Animalia,Mollusca,Gastropoda,Trochida,Solariellidae,Solariella,abundance,Individuals per 1000 square meter,70.00740064
SKQ202412S-IC07,SKQ202412S-IC07-Stomphia,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Stomphia,Genus,urn:lsid:marinespecies.org:taxname:100716,"Gosse, 1859",Animalia,Cnidaria,Hexacorallia,Actiniaria,Actinostolidae,Stomphia,abundance,Individuals per 1000 square meter,2.592866691
SKQ202412S-IC07,SKQ202412S-IC07-Synidotea bicuspida,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Synidotea bicuspida,Species,urn:lsid:marinespecies.org:taxname:156445,"Owen, 1839",Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Synidotea,abundance,Individuals per 1000 square meter,5.185733381
SKQ202412S-IC07,SKQ202412S-IC07-Trichotropis bicarinata,8/16/2024,11:08:04,71.082087,-163.81623,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Trichotropis bicarinata,Species,urn:lsid:marinespecies.org:taxname:160421,"G. B. Sowerby I, 1825",Animalia,Mollusca,Gastropoda,Littorinimorpha,Capulidae,Trichotropis,abundance,Individuals per 1000 square meter,2.592866691
SKQ202412S-IC05,SKQ202412S-IC05-Admete solida,8/16/2024,16:48:42,71.33833,-164.622988,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Admete solida,Species,urn:lsid:marinespecies.org:taxname:576338,"Aurivillius, 1885",Animalia,Mollusca,Gastropoda,Neogastropoda,Cancellariidae,Admete,abundance,Individuals per 1000 square meter,2.580062284
SKQ202412S-IC05,SKQ202412S-IC05-Alcyonidium gelatinosum,8/16/2024,16:48:42,71.33833,-164.622988,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Alcyonidium gelatinosum,Species,urn:lsid:marinespecies.org:taxname:111600,"Linnaeus, 1761",Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Alcyonidiidae,Alcyonidium,abundance,Individuals per 1000 square meter,n/a
SKQ202412S-IC05,SKQ202412S-IC05-Anonyx,8/16/2024,16:48:42,71.33833,-164.622988,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Anonyx,Genus,urn:lsid:marinespecies.org:taxname:101592,"Krøyer, 1838",Animalia,Arthropoda,Malacostraca,Amphipoda,Uristidae,Anonyx,abundance,Individuals per 1000 square meter,7.740186852
SKQ202412S-IC05,SKQ202412S-IC05-Argis,8/16/2024,16:48:42,71.33833,-164.622988,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Argis,Genus,urn:lsid:marinespecies.org:taxname:107006,"Krøyer, 1843",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,abundance,Individuals per 1000 square meter,15.4803737
SKQ202412S-IC05,SKQ202412S-IC05-Boreotrophon truncatus,8/16/2024,16:48:42,71.33833,-164.622988,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Boreotrophon truncatus,Species,urn:lsid:marinespecies.org:taxname:146733,"Strøm, 1768",Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Boreotrophon,abundance,Individuals per 1000 square meter,2.580062284
SKQ202412S-IC05,SKQ202412S-IC05-Brada villosa,8/16/2024,16:48:42,71.33833,-164.622988,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Bradabyssa villosa,Species,urn:lsid:marinespecies.org:taxname:1355594,"Rathke, 1843",Animalia,Annelida,Polychaeta,Terebellida,Flabelligeridae,Bradabyssa,abundance,Individuals per 1000 square meter,2.580062284
SKQ202412S-IC05,SKQ202412S-IC05-Buccinum polare,8/16/2024,16:48:42,71.33833,-164.622988,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Buccinum polare,Species,urn:lsid:marinespecies.org:taxname:138873,"Gray, 1839",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,abundance,Individuals per 1000 square meter,5.160124568
SKQ202412S-IC05,SKQ202412S-IC05-Buccinum scalariforme,8/16/2024,16:48:42,71.33833,-164.622988,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Buccinum scalariforme,Species,urn:lsid:marinespecies.org:taxname:138875,"Møller, 1842",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,abundance,Individuals per 1000 square meter,2.580062284
SKQ202412S-IC05,SKQ202412S-IC05-Buccinum solenum,8/16/2024,16:48:42,71.33833,-164.622988,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Buccinum terraenovae,Species,urn:lsid:marinespecies.org:taxname:490864,"Mörch, 1869",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,abundance,Individuals per 1000 square meter,2.580062284
SKQ202412S-IC05,SKQ202412S-IC05-Chionoecetes opilio,8/16/2024,16:48:42,71.33833,-164.622988,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Chionoecetes opilio,Species,urn:lsid:marinespecies.org:taxname:107315,"Fabricius, 1788",Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,abundance,Individuals per 1000 square meter,12.90031142
SKQ202412S-IC05,SKQ202412S-IC05-Crangon dalli,8/16/2024,16:48:42,71.33833,-164.622988,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Crangon dalli,Species,urn:lsid:marinespecies.org:taxname:254486,"Rathbun, 1902",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,abundance,Individuals per 1000 square meter,15.4803737
