samp_name,samp_category,neg_cont_type,pos_cont_type,materialSampleID,sample_derived_from,sample_composed_of,rel_cont_id,biological_rep_relation,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,verbatimCoordinateSystem,verbatimSRS,geo_loc_name,eventDate,eventDurationValue,verbatimEventDate,verbatimEventTime,env_broad_scale,env_local_scale,env_medium,habitat_natural_artificial_0_1,samp_collect_method,samp_collect_device,samp_size,samp_size_unit,samp_store_temp,samp_store_sol,samp_store_dur,samp_store_loc,dna_store_loc,samp_store_method_additional,samp_mat_process,filter_passive_active_0_1,stationed_sample_dur,pump_flow_rate,pump_flow_rate_unit,prefilter_material,size_frac_low,size_frac,filter_diameter,filter_surface_area,filter_material,filter_name,precip_chem_prep,precip_force_prep,precip_time_prep,precip_temp_prep,prepped_samp_store_temp,prepped_samp_store_sol,prepped_samp_store_dur,prep_method_additional,date_ext,samp_vol_we_dna_ext,samp_vol_we_dna_ext_unit,nucl_acid_ext_lysis,nucl_acid_ext_sep,nucl_acid_ext,nucl_acid_ext_kit,nucl_acid_ext_modify,dna_cleanup_0_1,dna_cleanup_method,concentration,concentration_unit,concentration_method,ratioOfAbsorbance260_280,pool_dna_num,nucl_acid_ext_method_additional,assay_name,minimumDepthInMeters,maximumDepthInMeters,tot_depth_water_col,temp,chlorophyll,salinity,diss_oxygen,diss_oxygen_unit,nitrate,nitrate_unit,nitrite,nitrite_unit,ammonium,ammonium_unit,phosphate,phosphate_unit,pressure,pressure_unit,silicate,silicate_unit,cruise_id,station_id,ctd_cast_number,ctd_bottle_number,replicate_number,extract_id,extract_plate,extract_well,collection_depth
e04258,sample,not applicable,not applicable,E1877.SKQ23-12S,E1877.SKQ23-12S,not applicable,,not applicable,-174.67402,62.19452,174° 40.410' W,62° 11.695' N,degrees minutes seconds,WGS84,USA: Bering Sea,2023-09-14T13:34:00Z,T0S/T1S,9/14/2023,5:34,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P236DT10H26M,2 mL of 96% molecular grade ethanol used for preservation.,5/8/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,4.16,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,65.929,66.929,71,-1.5216,0.0832,31.837,280.045,mmol/kg,13,µmol/L,0.04,µmol/L,2.77,µmol/L,1.905,µmol/L,67.589,dbar,41.1,µmol/L,SKQ23 EcoFOCI DBO,M8,1,1,1,e04258,35_2024,F8,67.7
e04111,sample,not applicable,not applicable,E1888.SKQ23-12S,E1888.SKQ23-12S,not applicable,,not applicable,-174.5696,62.38976,174° 34.200' W,62° 23.400' N,degrees minutes seconds,WGS84,USA: Bering Sea,2023-09-15T22:37:00Z,T0S/T1S,9/15/2023,14:37,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P235DT1H23M,2 mL of 96% molecular grade ethanol used for preservation.,5/8/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,4.84,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,0.46,1.46,71,7.8611,0.6252,30.9243,285.029,mmol/kg,0,µmol/L,0.01,µmol/L,0.02,µmol/L,0.554,µmol/L,1.474,dbar,3.1,µmol/L,SKQ23 EcoFOCI DBO,DBO1.4,5,21,1,e04111,34_2024,A2,10
e04112,sample,not applicable,not applicable,E1889.SKQ23-12S,E1889.SKQ23-12S,not applicable,,not applicable,-173.55036,62.55918,173° 33.000' W,62° 33.600' N,degrees minutes seconds,WGS84,USA: Bering Sea,2023-09-16T04:54:00Z,T0S/T1S,9/15/2023,20:54,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P234DT19H6M,2 mL of 96% molecular grade ethanol used for preservation.,5/8/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,3.5,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,59.552,60.552,66,-1.5122,0.179,31.8883,279.354,mmol/kg,12.5,µmol/L,0.06,µmol/L,2.74,µmol/L,1.865,µmol/L,61.15,dbar,39.9,µmol/L,SKQ23 EcoFOCI DBO,DBO1.6,7,1,1,e04112,34_2024,B2,61
e04113,sample,not applicable,not applicable,E1890.SKQ23-12S,E1890.SKQ23-12S,not applicable,,not applicable,-173.55026,62.55928,173° 33.000' W,62° 33.600' N,degrees minutes seconds,WGS84,USA: Bering Sea,2023-09-16T05:01:00Z,T0S/T1S,9/15/2023,21:01,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P234DT18H59M,2 mL of 96% molecular grade ethanol used for preservation.,5/8/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,6.56,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,29.233,30.233,66,-1.069,0.9133,31.7531,349.851,mmol/kg,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,30.529,dbar,missing: not collected,not applicable,SKQ23 EcoFOCI DBO,DBO1.6,7,10,1,e04113,34_2024,C2,30
e04114,sample,not applicable,not applicable,E1891.SKQ23-12S,E1891.SKQ23-12S,not applicable,,not applicable,-173.55006,62.55946,173° 33.000' W,62° 33.600' N,degrees minutes seconds,WGS84,USA: Bering Sea,2023-09-16T05:08:00Z,T0S/T1S,9/15/2023,21:08,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P234DT18H52M,2 mL of 96% molecular grade ethanol used for preservation.,5/8/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,28,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,9.47,10.47,66,7.4527,1.1162,31.1556,292.836,mmol/kg,0,µmol/L,0,µmol/L,0,µmol/L,0.544,µmol/L,10.572,dbar,2.8,µmol/L,SKQ23 EcoFOCI DBO,DBO1.6,7,18,1,e04114,34_2024,D2,10
e04115,sample,not applicable,not applicable,E1892.SKQ23-12S,E1892.SKQ23-12S,not applicable,,not applicable,-173.4606,63.0284,173° 27.600' W,63° 01.800' N,degrees minutes seconds,WGS84,USA: Bering Sea,2023-09-16T11:01:00Z,T0S/T1S,9/16/2023,3:01,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P234DT12H59M,2 mL of 96% molecular grade ethanol used for preservation.,5/8/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,4.71,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,64.964,65.964,72,-1.3754,0.1874,32.0936,258.291,mmol/kg,13,µmol/L,0.17,µmol/L,4.53,µmol/L,2.127,µmol/L,66.618,dbar,38.3,µmol/L,SKQ23 EcoFOCI DBO,DBO1.8,9,1,1,e04115,34_2024,E2,66
e04116,sample,not applicable,not applicable,E1893.SKQ23-12S,E1893.SKQ23-12S,not applicable,,not applicable,-173.4606,63.0284,173° 27.600' W,63° 01.800' N,degrees minutes seconds,WGS84,USA: Bering Sea,2023-09-16T11:09:00Z,T0S/T1S,9/16/2023,3:09,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P234DT12H51M,2 mL of 96% molecular grade ethanol used for preservation.,5/8/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,3.85,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,29.101,30.101,72,-0.4536,0.8144,31.9201,421.834,mmol/kg,2.7,µmol/L,0.04,µmol/L,1.77,µmol/L,1.015,µmol/L,30.397,dbar,14.3,µmol/L,SKQ23 EcoFOCI DBO,DBO1.8,9,10,1,e04116,34_2024,F2,30
e04117,sample,not applicable,not applicable,E1894.SKQ23-12S,E1894.SKQ23-12S,not applicable,,not applicable,-173.4606,63.0284,173° 27.600' W,63° 01.800' N,degrees minutes seconds,WGS84,USA: Bering Sea,2023-09-16T11:15:00Z,T0S/T1S,9/16/2023,3:15,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P234DT12H45M,2 mL of 96% molecular grade ethanol used for preservation.,5/8/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,3.92,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,9.232,10.232,72,7.3383,0.6277,31.3851,293.366,mmol/kg,0,µmol/L,0.01,µmol/L,0.01,µmol/L,0.568,µmol/L,10.332,dbar,3.4,µmol/L,SKQ23 EcoFOCI DBO,DBO1.8,9,17,1,e04117,34_2024,G2,10
e04118,sample,not applicable,not applicable,E1895.SKQ23-12S,E1895.SKQ23-12S,not applicable,,not applicable,-170.64123,64.67155,170° 15.740' W,64° 40.300' N,degrees minutes seconds,WGS84,USA: Bering Sea,2023-09-17T03:50:00Z,T0S/T1S,9/16/2023,19:50,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P240DT20H10M,2 mL of 96% molecular grade ethanol used for preservation.,5/15/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,7.15,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,39.95,40.95,47,3.2241,0.6079,33.0136,227.5,mmol/kg,27.5,µmol/L,0.22,µmol/L,4.6,µmol/L,2.579,µmol/L,41.358,dbar,59.3,µmol/L,SKQ23 EcoFOCI DBO,DBO2.09,12,1,1,e04118,34_2024,H2,41
e04119,sample,not applicable,not applicable,E1896.SKQ23-12S,E1896.SKQ23-12S,not applicable,,not applicable,-170.64078,64.67128,170° 15.740' W,64° 40.300' N,degrees minutes seconds,WGS84,USA: Bering Sea,2023-09-17T03:53:00Z,T0S/T1S,9/16/2023,19:53,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P240DT20H7M,2 mL of 96% molecular grade ethanol used for preservation.,5/15/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,6.5,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,28.994,29.994,47,3.2253,0.5853,33.0135,228.421,mmol/kg,27.4,µmol/L,0.21,µmol/L,4.13,µmol/L,2.594,µmol/L,30.292,dbar,59.2,µmol/L,SKQ23 EcoFOCI DBO,DBO2.09,12,8,1,e04119,34_2024,A3,30
e04120,sample,not applicable,not applicable,E1897.SKQ23-12S,E1897.SKQ23-12S,not applicable,,not applicable,-170.64004,64.6708,170° 15.740' W,64° 40.300' N,degrees minutes seconds,WGS84,USA: Bering Sea,2023-09-17T03:59:00Z,T0S/T1S,9/16/2023,19:59,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P240DT20H1M,2 mL of 96% molecular grade ethanol used for preservation.,5/15/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,8.91,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,9.24,10.24,47,3.2295,0.5365,33.0135,228.493,mmol/kg,27.1,µmol/L,0.2,µmol/L,4.11,µmol/L,2.595,µmol/L,10.342,dbar,59.1,µmol/L,SKQ23 EcoFOCI DBO,DBO2.09,12,15,1,e04120,34_2024,B3,10
e04121,sample,not applicable,not applicable,E1898.SKQ23-12S,E1898.SKQ23-12S,not applicable,,not applicable,-169.9202,64.66926,169° 55.200' W,64° 40.200' N,degrees minutes seconds,WGS84,USA: Bering Sea,2023-09-17T08:38:00Z,T0S/T1S,9/17/2023,0:38,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P240DT15H22M,2 mL of 96% molecular grade ethanol used for preservation.,5/15/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,11.8,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,39.643,40.643,47,2.8122,1.2055,33.0207,226.443,mmol/kg,28.2,µmol/L,0.24,µmol/L,3.53,µmol/L,2.598,µmol/L,41.049,dbar,59,µmol/L,SKQ23 EcoFOCI DBO,DBO2.1,14,1,1,e04121,34_2024,C3,41
e04122,sample,not applicable,not applicable,E1899.SKQ23-12S,E1899.SKQ23-12S,not applicable,,not applicable,-169.92011,64.66932,169° 55.200' W,64° 40.200' N,degrees minutes seconds,WGS84,USA: Bering Sea,2023-09-17T08:41:00Z,T0S/T1S,9/17/2023,0:41,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P240DT15H19M,2 mL of 96% molecular grade ethanol used for preservation.,5/15/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,14.1,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,29.361,30.361,47,2.8591,1.1171,33.0248,227.11,mmol/kg,28.1,µmol/L,0.24,µmol/L,3.68,µmol/L,2.601,µmol/L,30.663,dbar,58.4,µmol/L,SKQ23 EcoFOCI DBO,DBO2.1,14,8,1,e04122,34_2024,D3,30
e04123,sample,not applicable,not applicable,E1900.SKQ23-12S,E1900.SKQ23-12S,not applicable,,not applicable,-169.92004,64.66934,169° 55.200' W,64° 40.200' N,degrees minutes seconds,WGS84,USA: Bering Sea,2023-09-17T08:49:00Z,T0S/T1S,9/17/2023,0:49,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P240DT15H11M,2 mL of 96% molecular grade ethanol used for preservation.,5/15/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,18.2,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,9.319,10.319,47,2.2387,3.0316,32.561,297.876,mmol/kg,18.1,µmol/L,0.19,µmol/L,2.1,µmol/L,1.867,µmol/L,10.422,dbar,39,µmol/L,SKQ23 EcoFOCI DBO,DBO2.1,14,13,1,e04123,34_2024,E3,10
e04124,sample,not applicable,not applicable,E1901.SKQ23-12S,E1901.SKQ23-12S,not applicable,,not applicable,-169.1,64.67944,169° 06.000' W,64° 40.800' N,degrees minutes seconds,WGS84,USA: Bering Sea,2023-09-17T13:47:00Z,T0S/T1S,9/17/2023,5:47,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P240DT10H13M,2 mL of 96% molecular grade ethanol used for preservation.,5/15/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,8.3,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,38.56,39.56,45,2.9505,0.525,32.8443,263.345,mmol/kg,22.8,µmol/L,0.28,µmol/L,4.84,µmol/L,2.307,µmol/L,39.954,dbar,50.4,µmol/L,SKQ23 EcoFOCI DBO,DBO2.2,16,1,1,e04124,34_2024,F3,40
e04125,sample,not applicable,not applicable,E1902.SKQ23-12S,E1902.SKQ23-12S,not applicable,,not applicable,-169.10002,64.6794,169° 06.000' W,64° 40.800' N,degrees minutes seconds,WGS84,USA: Bering Sea,2023-09-17T13:50:00Z,T0S/T1S,9/17/2023,5:50,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P240DT10H10M,2 mL of 96% molecular grade ethanol used for preservation.,5/15/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,5.14,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,29.083,30.083,45,2.7194,0.5312,32.7163,260.362,mmol/kg,20.4,µmol/L,0.24,µmol/L,4.33,µmol/L,2.197,µmol/L,30.383,dbar,46.4,µmol/L,SKQ23 EcoFOCI DBO,DBO2.2,16,5,1,e04125,34_2024,G3,30
